text,label
"a severe migraine unlike any I've had before, it's getting worse quickly",urgent_care
I've been experiencing a small paper cut on my finger. it's pretty minor,self_care
For the past little while I've had a deep cut that might need stitches. the pain is pretty severe,urgent_care
"a seizure that has lasted over five minutes, I need help right now",emergency
For the past little while I've had a small paper cut on my finger. over-the-counter medicine seems to help,self_care
I'm dealing with a fever with chills that's gotten worse today and wanted advice. I'm worried it needs attention today,urgent_care
"My symptom is crushing chest pain radiating to my left arm,",emergency
"My symptom is a wart that hasn't gone away, nothing I do seems to fully fix it",routine_care
I have a persistent cough that has lasted over a week. it's manageable but I'd like it checked out,routine_care
I'm dealing with a moderate cut that won't stop bleeding and wanted advice. the pain is pretty severe,urgent_care
"loss of consciousness for several seconds, I need help right now",emergency
For the past little while I've had a mild headache. resting seems to help,self_care
"My symptom is sharp abdominal pain that started a few hours ago,",urgent_care
"a severe migraine unlike any I've had before,",urgent_care
"a dry cough, over-the-counter medicine seems to help",self_care
I'm dealing with sudden confusion and inability to recognize where I am and wanted advice. I need help right now,emergency
I've been experiencing a fever with chills that's gotten worse today. it's getting worse quickly,urgent_care
I have a moderate cut that won't stop bleeding.,urgent_care
"a dry cough, it comes and goes",self_care
I'm dealing with a runny nose and wanted advice. it comes and goes,self_care
I'm dealing with severe chest tightness and shortness of breath at rest and wanted advice. it started suddenly and is severe,emergency
"a deep cut that might need stitches, it's getting worse quickly",urgent_care
I'm dealing with a runny nose and wanted advice. over-the-counter medicine seems to help,self_care
I'm dealing with sudden difficulty breathing and gasping for air and wanted advice. this feels life-threatening,emergency
I'm dealing with a slight sore throat and wanted advice.,self_care
For the past little while I've had a mild headache. it doesn't stop me from my normal routine,self_care
I'm dealing with an itchy mosquito bite and wanted advice. it's been going on for a day,self_care
"a small lump I noticed that isn't painful, nothing I do seems to fully fix it",routine_care
"My symptom is mild muscle soreness after exercise, it's mild and manageable",self_care
I'm dealing with loss of consciousness for several seconds and wanted advice. I can barely breathe,emergency
"an itchy mosquito bite,",self_care
I've been experiencing an allergic reaction with hives spreading.,urgent_care
I'm dealing with a severe migraine unlike any I've had before and wanted advice.,urgent_care
For the past little while I've had mild joint pain that's been around for a couple weeks. it's not urgent but I want a doctor's opinion,routine_care
I'm dealing with severe uncontrolled bleeding from a deep wound and wanted advice. it's not stopping,emergency
I have an itchy mosquito bite. it's been going on for a day,self_care
"My symptom is occasional mild heartburn after meals, it's manageable but I'd like it checked out",routine_care
I've been experiencing a moderate cut that won't stop bleeding.,urgent_care
"My symptom is an allergic reaction with hives spreading, it's not improving with rest",urgent_care
"a fever of 102F that started this morning,",urgent_care
For the past little while I've had a bit of nasal congestion. it doesn't stop me from my normal routine,self_care
For the past little while I've had a head injury with vomiting and extreme drowsiness. it started suddenly and is severe,emergency
I have an allergic reaction with hives spreading. I'm worried it needs attention today,urgent_care
"My symptom is mild fatigue after a long day, resting seems to help",self_care
I have difficulty keeping food down for the past day. I'm worried it needs attention today,urgent_care
For the past little while I've had difficulty keeping food down for the past day.,urgent_care
I've been experiencing a mild headache.,self_care
I'm dealing with trouble sleeping for the last two weeks and wanted advice. it's not urgent but I want a doctor's opinion,routine_care
"I've been experiencing dry, chapped lips. over-the-counter medicine seems to help",self_care
"sudden severe ear pain, I'm worried it needs attention today",urgent_care
I've been experiencing a small bruise on my leg. it doesn't stop me from my normal routine,self_care
I've been experiencing a moderate cut that won't stop bleeding. the pain is pretty severe,urgent_care
"My symptom is a mild headache, it's mild and manageable",self_care
"My symptom is signs of a stroke, numbness on one side of the body,",emergency
I'm dealing with a fever of 102F that started this morning and wanted advice. it's getting worse quickly,urgent_care
"sudden onset of intense back pain, it started suddenly a few hours ago",urgent_care
I've been experiencing a wart that hasn't gone away. I've had it for a couple of weeks now,routine_care
I have an itchy mosquito bite.,self_care
"mild seasonal allergies, it's pretty minor",self_care
I have irregular but not severe menstrual cramps. I've had it for a couple of weeks now,routine_care
I've been experiencing a slightly upset stomach after eating. it's mild and manageable,self_care
I have a small paper cut on my finger. it's pretty minor,self_care
I have a persistent cough that has lasted over a week. it's not getting worse but it's not going away either,routine_care
I'm dealing with a stuffy nose and wanted advice. it's pretty minor,self_care
"My symptom is mild seasonal allergies, it's been going on for a day",self_care
I'm dealing with a wart that hasn't gone away and wanted advice. it's manageable but I'd like it checked out,routine_care
"mild joint pain that's been around for a couple weeks, it's not getting worse but it's not going away either",routine_care
I'm dealing with a rash that hasn't gone away after several days and wanted advice. it's not getting worse but it's not going away either,routine_care
For the past little while I've had coughing up blood. I need help right now,emergency
"My symptom is low-grade fatigue for the past two weeks, nothing I do seems to fully fix it",routine_care
I've been experiencing a severe migraine unlike any I've had before. it's getting worse quickly,urgent_care
I have a bit of nasal congestion. it's been going on for a day,self_care
I have a slightly upset stomach after eating. it's mild and manageable,self_care
For the past little while I've had recurring mild migraines a few times a month.,routine_care
I've been experiencing a dry cough. resting seems to help,self_care
"My symptom is a deep cut that might need stitches,",urgent_care
"My symptom is occasional hiccups, it doesn't stop me from my normal routine",self_care
I have a rash that hasn't gone away after several days. it's not getting worse but it's not going away either,routine_care
For the past little while I've had severe uncontrolled bleeding from a deep wound. it started suddenly and is severe,emergency
I have sudden confusion and inability to recognize where I am. it started suddenly and is severe,emergency
"a stuffy nose, it's mild and manageable",self_care
I have a seizure that has lasted over five minutes.,emergency
"one side of my face suddenly drooping and slurred speech, I need help right now",emergency
"My symptom is dry, chapped lips, it's been going on for a day",self_care
I've been experiencing an itchy mosquito bite. it doesn't stop me from my normal routine,self_care
I have recurring mild migraines a few times a month. it's not urgent but I want a doctor's opinion,routine_care
"My symptom is difficulty keeping food down for the past day, the pain is pretty severe",urgent_care
For the past little while I've had a small bruise on my leg. it comes and goes,self_care
I'm dealing with a slightly upset stomach after eating and wanted advice. it doesn't stop me from my normal routine,self_care
I've been experiencing an itchy mosquito bite. it's pretty minor,self_care
"My symptom is mild joint pain that's been around for a couple weeks, it's not urgent but I want a doctor's opinion",routine_care
For the past little while I've had mild ear discomfort that comes and goes. nothing I do seems to fully fix it,routine_care
"a small paper cut on my finger, resting seems to help",self_care
"a persistent cough that has lasted over a week, it's manageable but I'd like it checked out",routine_care
"My symptom is a stuffy nose, it's been going on for a day",self_care
"crushing chest pain radiating to my left arm, it started suddenly and is severe",emergency
I'm dealing with a small bruise on my leg and wanted advice. it's mild and manageable,self_care
"trouble sleeping for the last two weeks, it's manageable but I'd like it checked out",routine_care
I'm dealing with vomiting several times in the last few hours and wanted advice. it started suddenly a few hours ago,urgent_care
I have occasional hiccups. it comes and goes,self_care
"My symptom is severe uncontrolled bleeding from a deep wound,",emergency
"My symptom is a bit of nasal congestion, it comes and goes",self_care
I've been experiencing a deep cut that might need stitches. it's not improving with rest,urgent_care
I have a stuffy nose. it doesn't stop me from my normal routine,self_care
I've been experiencing low-grade fatigue for the past two weeks. it's not urgent but I want a doctor's opinion,routine_care
I've been experiencing sharp abdominal pain that started a few hours ago. it started suddenly a few hours ago,urgent_care
I have a fever of 102F that started this morning.,urgent_care
For the past little while I've had a stuffy nose. it's mild and manageable,self_care
For the past little while I've had a stuffy nose. it's pretty minor,self_care
"severe chest tightness and shortness of breath at rest, it's not stopping",emergency
"My symptom is crushing chest pain radiating to my left arm, I need help right now",emergency
I'm dealing with occasional hiccups and wanted advice. it's pretty minor,self_care
"a dry cough, it doesn't stop me from my normal routine",self_care
For the past little while I've had an allergic reaction with hives spreading. it's getting worse quickly,urgent_care
For the past little while I've had a head injury with vomiting and extreme drowsiness. this feels life-threatening,emergency
I'm dealing with a moderate cut that won't stop bleeding and wanted advice. it's getting worse quickly,urgent_care
"coughing up blood, it started suddenly and is severe",emergency
For the past little while I've had loss of consciousness for several seconds.,emergency
I've been experiencing sharp abdominal pain that started a few hours ago.,urgent_care
"My symptom is sudden difficulty breathing and gasping for air,",emergency
For the past little while I've had a slight sore throat. it's mild and manageable,self_care
For the past little while I've had difficulty keeping food down for the past day. it's getting worse quickly,urgent_care
For the past little while I've had a small bruise on my leg. it's been going on for a day,self_care
"irregular but not severe menstrual cramps, it's manageable but I'd like it checked out",routine_care
"My symptom is severe chest tightness and shortness of breath at rest, it's not stopping",emergency
For the past little while I've had sudden severe ear pain.,urgent_care
I've been experiencing irregular but not severe menstrual cramps. it's not getting worse but it's not going away either,routine_care
I've been experiencing intermittent mild lower back pain. I've had it for a couple of weeks now,routine_care
"My symptom is a fever of 102F that started this morning, the pain is pretty severe",urgent_care
"My symptom is a severe migraine unlike any I've had before, it started suddenly a few hours ago",urgent_care
I've been experiencing a sprained ankle that's swelling quickly. it's not improving with rest,urgent_care
"recurring mild migraines a few times a month, it's manageable but I'd like it checked out",routine_care
I've been experiencing trouble sleeping for the last two weeks. it's manageable but I'd like it checked out,routine_care
"difficulty keeping food down for the past day, I'm worried it needs attention today",urgent_care
"sudden difficulty breathing and gasping for air, I can barely breathe",emergency
I have difficulty keeping food down for the past day. it's getting worse quickly,urgent_care
For the past little while I've had a seizure that has lasted over five minutes. I can barely breathe,emergency
I'm dealing with an allergic reaction with hives spreading and wanted advice. it's not improving with rest,urgent_care
"a severe allergic reaction with throat swelling and trouble breathing, I need help right now",emergency
I've been experiencing mild fatigue after a long day. over-the-counter medicine seems to help,self_care
I'm dealing with occasional mild heartburn after meals and wanted advice. it's not getting worse but it's not going away either,routine_care
"a stuffy nose, it's been going on for a day",self_care
"My symptom is mild ear discomfort that comes and goes, it's not getting worse but it's not going away either",routine_care
I've been experiencing a seizure that has lasted over five minutes. this feels life-threatening,emergency
I'm dealing with difficulty keeping food down for the past day and wanted advice. it's not improving with rest,urgent_care
"I've been experiencing signs of a stroke, numbness on one side of the body. this feels life-threatening",emergency
"a wart that hasn't gone away, I've had it for a couple of weeks now",routine_care
"mild joint pain that's been around for a couple weeks, it's not urgent but I want a doctor's opinion",routine_care
I've been experiencing intermittent mild lower back pain. it's manageable but I'd like it checked out,routine_care
I have a dry cough. it's mild and manageable,self_care
"a deep cut that might need stitches, it's not improving with rest",urgent_care
"a runny nose,",self_care
"low-grade fatigue for the past two weeks,",routine_care
I'm dealing with mild seasonal allergies and wanted advice.,self_care
"My symptom is sharp abdominal pain that started a few hours ago, I'm worried it needs attention today",urgent_care
I've been experiencing mild muscle soreness after exercise. it doesn't stop me from my normal routine,self_care
"My symptom is recurring mild migraines a few times a month, it's manageable but I'd like it checked out",routine_care
I've been experiencing one side of my face suddenly drooping and slurred speech. I can barely breathe,emergency
I have a severe migraine unlike any I've had before. it's getting worse quickly,urgent_care
For the past little while I've had a small lump I noticed that isn't painful. it's not getting worse but it's not going away either,routine_care
I've been experiencing a rash that hasn't gone away after several days. it's manageable but I'd like it checked out,routine_care
"a rash that hasn't gone away after several days, I've had it for a couple of weeks now",routine_care
"My symptom is a fever with chills that's gotten worse today, it's not improving with rest",urgent_care
I'm dealing with recurring mild migraines a few times a month and wanted advice.,routine_care
I have low-grade fatigue for the past two weeks. nothing I do seems to fully fix it,routine_care
"a rash that hasn't gone away after several days, it's not urgent but I want a doctor's opinion",routine_care
I've been experiencing a fever of 102F that started this morning. it's not improving with rest,urgent_care
I have a wart that hasn't gone away. it's manageable but I'd like it checked out,routine_care
I'm dealing with sharp abdominal pain that started a few hours ago and wanted advice. the pain is pretty severe,urgent_care
I'm dealing with mild seasonal allergies and wanted advice. it's been going on for a day,self_care
"My symptom is a small paper cut on my finger, it's mild and manageable",self_care
"My symptom is a sprained ankle that's swelling quickly,",urgent_care
"My symptom is signs of a stroke, numbness on one side of the body, it's not stopping",emergency
"I'm dealing with dry, chapped lips and wanted advice.",self_care
For the past little while I've had a persistent cough that has lasted over a week. it's not urgent but I want a doctor's opinion,routine_care
I've been experiencing a dry cough. it's pretty minor,self_care
"My symptom is vomiting several times in the last few hours, I'm worried it needs attention today",urgent_care
"My symptom is a runny nose,",self_care
I'm dealing with mild fatigue after a long day and wanted advice. over-the-counter medicine seems to help,self_care
I have a head injury with vomiting and extreme drowsiness. this feels life-threatening,emergency
"occasional mild heartburn after meals, it's not getting worse but it's not going away either",routine_care
I'm dealing with a wart that hasn't gone away and wanted advice. I've had it for a couple of weeks now,routine_care
"My symptom is a persistent cough that has lasted over a week,",routine_care
"My symptom is sudden difficulty breathing and gasping for air, it started suddenly and is severe",emergency
"a fever of 102F that started this morning, it's not improving with rest",urgent_care
I have a runny nose. it's pretty minor,self_care
I've been experiencing a runny nose. over-the-counter medicine seems to help,self_care
I have severe chest tightness and shortness of breath at rest.,emergency
I have severe uncontrolled bleeding from a deep wound. I need help right now,emergency
I have a wart that hasn't gone away. it's not urgent but I want a doctor's opinion,routine_care
I have difficulty keeping food down for the past day. it started suddenly a few hours ago,urgent_care
"mild fatigue after a long day, resting seems to help",self_care
"My symptom is difficulty keeping food down for the past day,",urgent_care
"a small bruise on my leg, resting seems to help",self_care
"a deep cut that might need stitches, the pain is pretty severe",urgent_care
I'm dealing with a rash that hasn't gone away after several days and wanted advice. I've had it for a couple of weeks now,routine_care
I have a runny nose. it doesn't stop me from my normal routine,self_care
I have mild ear discomfort that comes and goes. nothing I do seems to fully fix it,routine_care
For the past little while I've had occasional mild heartburn after meals. it's not urgent but I want a doctor's opinion,routine_care
I've been experiencing a rash that hasn't gone away after several days. it's not getting worse but it's not going away either,routine_care
"a head injury with vomiting and extreme drowsiness, it's not stopping",emergency
I have a fever with chills that's gotten worse today. it's getting worse quickly,urgent_care
I'm dealing with occasional mild heartburn after meals and wanted advice. it's not urgent but I want a doctor's opinion,routine_care
"occasional hiccups, over-the-counter medicine seems to help",self_care
I'm dealing with a runny nose and wanted advice. it doesn't stop me from my normal routine,self_care
"My symptom is a runny nose, it's pretty minor",self_care
"a small bruise on my leg, it doesn't stop me from my normal routine",self_care
I have sudden onset of intense back pain.,urgent_care
"My symptom is an allergic reaction with hives spreading, it's getting worse quickly",urgent_care
I have mild seasonal allergies. it's pretty minor,self_care
For the past little while I've had a deep cut that might need stitches. I'm worried it needs attention today,urgent_care
I'm dealing with a runny nose and wanted advice. resting seems to help,self_care
I'm dealing with a small lump I noticed that isn't painful and wanted advice. nothing I do seems to fully fix it,routine_care
"mild fatigue after a long day, over-the-counter medicine seems to help",self_care
I'm dealing with mild joint pain that's been around for a couple weeks and wanted advice. I've had it for a couple of weeks now,routine_care
"a slight sore throat,",self_care
I've been experiencing an allergic reaction with hives spreading. it's not improving with rest,urgent_care
"a slight sore throat, it comes and goes",self_care
I'm dealing with a dry cough and wanted advice.,self_care
I've been experiencing coughing up blood. it's not stopping,emergency
I'm dealing with coughing up blood and wanted advice.,emergency
I've been experiencing sudden severe ear pain. the pain is pretty severe,urgent_care
I'm dealing with a sprained ankle that's swelling quickly and wanted advice. it's not improving with rest,urgent_care
"a seizure that has lasted over five minutes, it started suddenly and is severe",emergency
"My symptom is a small lump I noticed that isn't painful, it's manageable but I'd like it checked out",routine_care
"My symptom is sudden severe ear pain, it's getting worse quickly",urgent_care
I've been experiencing a stuffy nose.,self_care
I have vomiting several times in the last few hours. it's not improving with rest,urgent_care
I've been experiencing irregular but not severe menstrual cramps. it's not urgent but I want a doctor's opinion,routine_care
"mild fatigue after a long day,",self_care
"trouble sleeping for the last two weeks, it's not getting worse but it's not going away either",routine_care
"My symptom is mild muscle soreness after exercise, it comes and goes",self_care
"My symptom is loss of consciousness for several seconds, this feels life-threatening",emergency
"a small lump I noticed that isn't painful, it's not getting worse but it's not going away either",routine_care
"a seizure that has lasted over five minutes, this feels life-threatening",emergency
I've been experiencing sudden confusion and inability to recognize where I am. I can barely breathe,emergency
I've been experiencing mild seasonal allergies. it's pretty minor,self_care
For the past little while I've had occasional hiccups. resting seems to help,self_care
I'm dealing with occasional hiccups and wanted advice. it doesn't stop me from my normal routine,self_care
"a bit of nasal congestion,",self_care
"My symptom is a stuffy nose, it's pretty minor",self_care
"My symptom is recurring mild migraines a few times a month, I've had it for a couple of weeks now",routine_care
"My symptom is low-grade fatigue for the past two weeks, I've had it for a couple of weeks now",routine_care
I have a head injury with vomiting and extreme drowsiness. I can barely breathe,emergency
For the past little while I've had a stuffy nose. resting seems to help,self_care
"My symptom is sudden onset of intense back pain, I'm worried it needs attention today",urgent_care
For the past little while I've had an allergic reaction with hives spreading. it's not improving with rest,urgent_care
I've been experiencing mild muscle soreness after exercise. resting seems to help,self_care
I have a severe allergic reaction with throat swelling and trouble breathing. I need help right now,emergency
I'm dealing with a persistent cough that has lasted over a week and wanted advice.,routine_care
I've been experiencing a fever of 102F that started this morning. it started suddenly a few hours ago,urgent_care
I'm dealing with an itchy mosquito bite and wanted advice. over-the-counter medicine seems to help,self_care
I've been experiencing a seizure that has lasted over five minutes. it started suddenly and is severe,emergency
I'm dealing with a seizure that has lasted over five minutes and wanted advice.,emergency
For the past little while I've had a slightly upset stomach after eating. it's pretty minor,self_care
I'm dealing with sudden onset of intense back pain and wanted advice. I'm worried it needs attention today,urgent_care
I've been experiencing an allergic reaction with hives spreading. it started suddenly a few hours ago,urgent_care
"severe uncontrolled bleeding from a deep wound, it's not stopping",emergency
For the past little while I've had a small bruise on my leg. resting seems to help,self_care
I have a fever of 102F that started this morning. it's getting worse quickly,urgent_care
I'm dealing with a small paper cut on my finger and wanted advice. it's mild and manageable,self_care
I have vomiting several times in the last few hours. it started suddenly a few hours ago,urgent_care
"My symptom is a slightly upset stomach after eating, it comes and goes",self_care
I've been experiencing a runny nose. resting seems to help,self_care
"My symptom is a fever with chills that's gotten worse today, it started suddenly a few hours ago",urgent_care
"My symptom is occasional hiccups, over-the-counter medicine seems to help",self_care
I'm dealing with a fever of 102F that started this morning and wanted advice. I'm worried it needs attention today,urgent_care
"an itchy mosquito bite, over-the-counter medicine seems to help",self_care
I have a small paper cut on my finger. it's been going on for a day,self_care
I've been experiencing a fever of 102F that started this morning. the pain is pretty severe,urgent_care
I'm dealing with sudden onset of intense back pain and wanted advice.,urgent_care
I'm dealing with a fever of 102F that started this morning and wanted advice.,urgent_care
"a dry cough, it's pretty minor",self_care
I have loss of consciousness for several seconds. I can barely breathe,emergency
I'm dealing with a dry cough and wanted advice. it's pretty minor,self_care
"severe uncontrolled bleeding from a deep wound,",emergency
"For the past little while I've had dry, chapped lips. it doesn't stop me from my normal routine",self_care
I've been experiencing a slight sore throat. it comes and goes,self_care
"My symptom is severe chest tightness and shortness of breath at rest, I need help right now",emergency
I have vomiting several times in the last few hours.,urgent_care
I have coughing up blood. this feels life-threatening,emergency
"I'm dealing with signs of a stroke, numbness on one side of the body and wanted advice. it's not stopping",emergency
"vomiting several times in the last few hours,",urgent_care
I have low-grade fatigue for the past two weeks. it's manageable but I'd like it checked out,routine_care
I'm dealing with intermittent mild lower back pain and wanted advice. nothing I do seems to fully fix it,routine_care
For the past little while I've had severe chest tightness and shortness of breath at rest. this feels life-threatening,emergency
"My symptom is a head injury with vomiting and extreme drowsiness, I need help right now",emergency
I'm dealing with low-grade fatigue for the past two weeks and wanted advice. it's manageable but I'd like it checked out,routine_care
I have a severe migraine unlike any I've had before. I'm worried it needs attention today,urgent_care
I'm dealing with mild joint pain that's been around for a couple weeks and wanted advice. it's not urgent but I want a doctor's opinion,routine_care
I'm dealing with a mild headache and wanted advice. it's been going on for a day,self_care
I've been experiencing difficulty keeping food down for the past day. the pain is pretty severe,urgent_care
"low-grade fatigue for the past two weeks, it's not urgent but I want a doctor's opinion",routine_care
I'm dealing with a rash that hasn't gone away after several days and wanted advice.,routine_care
"My symptom is dry, chapped lips, over-the-counter medicine seems to help",self_care
I'm dealing with mild fatigue after a long day and wanted advice. it's mild and manageable,self_care
For the past little while I've had a bit of nasal congestion. it's pretty minor,self_care
"mild seasonal allergies,",self_care
I'm dealing with mild ear discomfort that comes and goes and wanted advice. it's manageable but I'd like it checked out,routine_care
For the past little while I've had low-grade fatigue for the past two weeks. I've had it for a couple of weeks now,routine_care
For the past little while I've had mild ear discomfort that comes and goes. it's manageable but I'd like it checked out,routine_care
I've been experiencing a fever of 102F that started this morning. it's getting worse quickly,urgent_care
"For the past little while I've had dry, chapped lips. resting seems to help",self_care
"sudden confusion and inability to recognize where I am, this feels life-threatening",emergency
I've been experiencing a persistent cough that has lasted over a week.,routine_care
I have a small bruise on my leg.,self_care
I have a bit of nasal congestion. resting seems to help,self_care
I'm dealing with irregular but not severe menstrual cramps and wanted advice. it's not urgent but I want a doctor's opinion,routine_care
"My symptom is sudden difficulty breathing and gasping for air, it's not stopping",emergency
"I have dry, chapped lips. resting seems to help",self_care
For the past little while I've had a head injury with vomiting and extreme drowsiness. I need help right now,emergency
I've been experiencing mild ear discomfort that comes and goes. it's not getting worse but it's not going away either,routine_care
"My symptom is signs of a stroke, numbness on one side of the body, I need help right now",emergency
For the past little while I've had irregular but not severe menstrual cramps. it's manageable but I'd like it checked out,routine_care
"I've been experiencing dry, chapped lips. it comes and goes",self_care
"intermittent mild lower back pain, nothing I do seems to fully fix it",routine_care
I've been experiencing a moderate cut that won't stop bleeding. I'm worried it needs attention today,urgent_care
"a persistent cough that has lasted over a week,",routine_care
"My symptom is irregular but not severe menstrual cramps, it's not getting worse but it's not going away either",routine_care
I've been experiencing a bit of nasal congestion.,self_care
"loss of consciousness for several seconds, it started suddenly and is severe",emergency
For the past little while I've had mild muscle soreness after exercise. it comes and goes,self_care
"My symptom is mild joint pain that's been around for a couple weeks, it's manageable but I'd like it checked out",routine_care
"intermittent mild lower back pain, it's not urgent but I want a doctor's opinion",routine_care
"difficulty keeping food down for the past day, it's getting worse quickly",urgent_care
"dry, chapped lips,",self_care
"a seizure that has lasted over five minutes, it's not stopping",emergency
I have a persistent cough that has lasted over a week. nothing I do seems to fully fix it,routine_care
"signs of a stroke, numbness on one side of the body, it's not stopping",emergency
I'm dealing with mild joint pain that's been around for a couple weeks and wanted advice. nothing I do seems to fully fix it,routine_care
"sudden confusion and inability to recognize where I am, it's not stopping",emergency
I'm dealing with crushing chest pain radiating to my left arm and wanted advice. I need help right now,emergency
I'm dealing with a head injury with vomiting and extreme drowsiness and wanted advice.,emergency
I've been experiencing mild fatigue after a long day. it's mild and manageable,self_care
For the past little while I've had recurring mild migraines a few times a month. I've had it for a couple of weeks now,routine_care
"a wart that hasn't gone away, nothing I do seems to fully fix it",routine_care
For the past little while I've had a small bruise on my leg. it's mild and manageable,self_care
I'm dealing with a severe allergic reaction with throat swelling and trouble breathing and wanted advice. I need help right now,emergency
I'm dealing with occasional mild heartburn after meals and wanted advice.,routine_care
I have sudden confusion and inability to recognize where I am. this feels life-threatening,emergency
I have irregular but not severe menstrual cramps. it's not getting worse but it's not going away either,routine_care
I'm dealing with a small bruise on my leg and wanted advice. resting seems to help,self_care
I'm dealing with severe uncontrolled bleeding from a deep wound and wanted advice. this feels life-threatening,emergency
"sudden severe ear pain, the pain is pretty severe",urgent_care
"a fever of 102F that started this morning, I'm worried it needs attention today",urgent_care
"low-grade fatigue for the past two weeks, it's manageable but I'd like it checked out",routine_care
I've been experiencing a seizure that has lasted over five minutes.,emergency
I have mild fatigue after a long day. it comes and goes,self_care
I have trouble sleeping for the last two weeks.,routine_care
"a head injury with vomiting and extreme drowsiness,",emergency
I'm dealing with a small lump I noticed that isn't painful and wanted advice. it's not urgent but I want a doctor's opinion,routine_care
"My symptom is sharp abdominal pain that started a few hours ago, it started suddenly a few hours ago",urgent_care
"My symptom is sharp abdominal pain that started a few hours ago, the pain is pretty severe",urgent_care
I've been experiencing low-grade fatigue for the past two weeks. nothing I do seems to fully fix it,routine_care
"My symptom is mild joint pain that's been around for a couple weeks,",routine_care
"My symptom is mild fatigue after a long day, it doesn't stop me from my normal routine",self_care
I'm dealing with severe uncontrolled bleeding from a deep wound and wanted advice. I need help right now,emergency
"I'm dealing with dry, chapped lips and wanted advice. over-the-counter medicine seems to help",self_care
I'm dealing with sudden severe ear pain and wanted advice.,urgent_care
"My symptom is a severe migraine unlike any I've had before,",urgent_care
I've been experiencing mild ear discomfort that comes and goes.,routine_care
I've been experiencing vomiting several times in the last few hours.,urgent_care
I have a deep cut that might need stitches. it's getting worse quickly,urgent_care
"a small bruise on my leg, it's mild and manageable",self_care
I have one side of my face suddenly drooping and slurred speech. it started suddenly and is severe,emergency
For the past little while I've had mild seasonal allergies. it's been going on for a day,self_care
I'm dealing with a stuffy nose and wanted advice. it's been going on for a day,self_care
"dry, chapped lips, resting seems to help",self_care
I'm dealing with a dry cough and wanted advice. it comes and goes,self_care
"My symptom is occasional mild heartburn after meals,",routine_care
I have a head injury with vomiting and extreme drowsiness.,emergency
I have a slightly upset stomach after eating. it's been going on for a day,self_care
I'm dealing with loss of consciousness for several seconds and wanted advice. it started suddenly and is severe,emergency
I'm dealing with sudden onset of intense back pain and wanted advice. it's getting worse quickly,urgent_care
"sudden difficulty breathing and gasping for air, it's not stopping",emergency
"My symptom is mild ear discomfort that comes and goes, it's manageable but I'd like it checked out",routine_care
"a slightly upset stomach after eating, over-the-counter medicine seems to help",self_care
I'm dealing with occasional hiccups and wanted advice. it's mild and manageable,self_care
For the past little while I've had a small paper cut on my finger. it's pretty minor,self_care
I have a severe allergic reaction with throat swelling and trouble breathing. it's not stopping,emergency
I have mild ear discomfort that comes and goes. it's not getting worse but it's not going away either,routine_care
I have mild fatigue after a long day. it's pretty minor,self_care
For the past little while I've had mild muscle soreness after exercise. it's pretty minor,self_care
"a bit of nasal congestion, it doesn't stop me from my normal routine",self_care
"a moderate cut that won't stop bleeding, it's getting worse quickly",urgent_care
For the past little while I've had severe chest tightness and shortness of breath at rest. it's not stopping,emergency
"My symptom is mild ear discomfort that comes and goes, nothing I do seems to fully fix it",routine_care
I've been experiencing a sprained ankle that's swelling quickly. I'm worried it needs attention today,urgent_care
I've been experiencing sudden onset of intense back pain. it's not improving with rest,urgent_care
I've been experiencing sudden severe ear pain. it's not improving with rest,urgent_care
I've been experiencing severe uncontrolled bleeding from a deep wound. I need help right now,emergency
"I'm dealing with dry, chapped lips and wanted advice. it's been going on for a day",self_care
"My symptom is difficulty keeping food down for the past day, it's getting worse quickly",urgent_care
I've been experiencing occasional hiccups. resting seems to help,self_care
I have a moderate cut that won't stop bleeding. it started suddenly a few hours ago,urgent_care
I have recurring mild migraines a few times a month.,routine_care
"My symptom is a slight sore throat, it's pretty minor",self_care
I'm dealing with a severe migraine unlike any I've had before and wanted advice. it's not improving with rest,urgent_care
I've been experiencing a stuffy nose. it's pretty minor,self_care
For the past little while I've had one side of my face suddenly drooping and slurred speech. I can barely breathe,emergency
I'm dealing with vomiting several times in the last few hours and wanted advice.,urgent_care
I've been experiencing a small lump I noticed that isn't painful. I've had it for a couple of weeks now,routine_care
For the past little while I've had trouble sleeping for the last two weeks.,routine_care
I've been experiencing a stuffy nose. it's mild and manageable,self_care
I've been experiencing sudden onset of intense back pain. it's getting worse quickly,urgent_care
I have mild muscle soreness after exercise. it comes and goes,self_care
"sharp abdominal pain that started a few hours ago, the pain is pretty severe",urgent_care
"My symptom is a head injury with vomiting and extreme drowsiness, this feels life-threatening",emergency
I have a fever of 102F that started this morning. I'm worried it needs attention today,urgent_care
"occasional hiccups, it doesn't stop me from my normal routine",self_care
"sudden severe ear pain,",urgent_care
I have irregular but not severe menstrual cramps. it's manageable but I'd like it checked out,routine_care
"My symptom is sudden onset of intense back pain, it started suddenly a few hours ago",urgent_care
For the past little while I've had a deep cut that might need stitches.,urgent_care
I'm dealing with a severe allergic reaction with throat swelling and trouble breathing and wanted advice. this feels life-threatening,emergency
I'm dealing with a slightly upset stomach after eating and wanted advice. it's pretty minor,self_care
I'm dealing with a stuffy nose and wanted advice. over-the-counter medicine seems to help,self_care
"My symptom is a stuffy nose, over-the-counter medicine seems to help",self_care
"My symptom is one side of my face suddenly drooping and slurred speech, this feels life-threatening",emergency
"My symptom is severe uncontrolled bleeding from a deep wound, this feels life-threatening",emergency
